Churn,Account_Age,Internet_Service,Data_Usage,Customer_Service_Calls,MonthlyCharge,Source
No,60.0,Yes,5455.0,0,172.4579,WGU Telecom Co.
No,63.0,Yes,6013.0,1,275.1198,WGU Telecom Co.
No,51.0,Yes,4511.0,1,149.9621,WGU Telecom Co.
No,66.0,Yes,6125.0,0,162.4676,WGU Telecom Co.
No,60.0,Yes,5407.0,4,197.4876,WGU Telecom Co.
No,50.0,Yes,4357.0,0,137.4392,WGU Telecom Co.
No,69.0,Yes,6714.0,4,265.1283,WGU Telecom Co.
No,67.0,Yes,5420.0,0,134.9509,WGU Telecom Co.
No,68.0,Yes,5772.0,1,169.9378,WGU Telecom Co.
No,61.0,Yes,5760.0,0,164.9647,WGU Telecom Co.
No,70.0,Yes,6537.0,1,172.4705,WGU Telecom Co.
No,71.0,Yes,6461.0,1,117.4686,WGU Telecom Co.
No,55.0,Yes,4849.0,0,172.4624,WGU Telecom Co.
No,46.0,Yes,4399.0,0,137.4836,WGU Telecom Co.
No,69.0,No,6115.0,2,155.0084,WGU Telecom Co.
No,48.0,Yes,4364.0,0,204.9797,WGU Telecom Co.
No,51.0,Yes,4469.0,2,182.4608,WGU Telecom Co.
No,69.0,Yes,6954.0,0,245.1283,WGU Telecom Co.
No,65.0,Yes,5891.0,2,275.1198,WGU Telecom Co.
No,69.0,Yes,6369.0,0,172.4885,WGU Telecom Co.
No,67.0,Yes,5715.0,2,140.0049,WGU Telecom Co.
No,44.0,No,3988.0,0,162.5005,WGU Telecom Co.
No,60.0,Yes,5744.0,2,172.4404,WGU Telecom Co.
No,46.0,Yes,4164.0,1,162.4689,WGU Telecom Co.
No,72.0,Yes,6090.0,0,149.9483,WGU Telecom Co.
No,57.0,Yes,5284.0,2,182.4653,WGU Telecom Co.
No,63.0,Yes,5452.0,0,182.497,WGU Telecom Co.
No,50.0,Yes,4780.0,1,139.9512,WGU Telecom Co.
No,47.0,Yes,4232.0,0,162.4713,WGU Telecom Co.
No,65.0,No,5994.0,0,242.6573,WGU Telecom Co.
No,67.0,No,6078.0,1,220.1615,WGU Telecom Co.
No,69.0,Yes,5914.0,0,159.9349,WGU Telecom Co.
No,57.0,Yes,5057.0,0,179.9476,WGU Telecom Co.
No,60.0,Yes,5682.0,1,137.4836,WGU Telecom Co.
No,64.0,No,5860.0,1,172.4848,WGU Telecom Co.
No,71.0,Yes,6109.0,0,147.4738,WGU Telecom Co.
No,61.0,No,5187.0,0,137.4978,WGU Telecom Co.
No,69.0,No,6039.0,1,104.9629,WGU Telecom Co.
No,52.0,Yes,5011.0,0,152.4441,WGU Telecom Co.
No,71.0,Yes,6900.0,0,242.6281,WGU Telecom Co.
No,70.0,Yes,6177.0,2,184.967,WGU Telecom Co.
No,69.0,Yes,6398.0,1,139.965,WGU Telecom Co.
No,62.0,Yes,5284.0,0,114.9728,WGU Telecom Co.
No,71.0,Yes,6715.0,1,172.4404,WGU Telecom Co.
No,46.0,Yes,4194.0,0,172.4555,WGU Telecom Co.
No,56.0,Yes,4725.0,0,147.4738,WGU Telecom Co.
No,45.0,Yes,4083.0,0,182.4538,WGU Telecom Co.
No,65.0,Yes,5909.0,0,174.9755,WGU Telecom Co.
No,54.0,Yes,5254.0,4,152.4742,WGU Telecom Co.
No,71.0,No,5915.0,0,134.9801,WGU Telecom Co.
Yes,51.0,Yes,5234.0,2,232.6378,WGU Telecom Co.
No,50.0,Yes,4741.0,1,124.9607,WGU Telecom Co.
No,63.0,Yes,6120.0,1,152.4579,WGU Telecom Co.
No,66.0,Yes,5925.0,0,182.4676,WGU Telecom Co.
No,64.0,Yes,5773.0,4,207.6094,WGU Telecom Co.
No,66.0,Yes,5798.0,0,182.4653,WGU Telecom Co.
No,71.0,Yes,6033.0,1,144.9607,WGU Telecom Co.
No,64.0,Yes,5236.0,3,124.9781,WGU Telecom Co.
No,61.0,Yes,5867.0,2,184.9634,WGU Telecom Co.
No,55.0,Yes,4762.0,1,182.4538,WGU Telecom Co.
No,62.0,Yes,5588.0,0,142.4689,WGU Telecom Co.
No,59.0,Yes,5623.0,2,129.9915,WGU Telecom Co.
No,40.0,Yes,4126.0,0,129.9778,WGU Telecom Co.
No,57.0,No,5156.0,1,162.4818,WGU Telecom Co.
No,60.0,Yes,5674.0,0,132.4798,WGU Telecom Co.
No,59.0,Yes,5472.0,3,129.9483,WGU Telecom Co.
No,58.0,Yes,5501.0,2,129.9621,WGU Telecom Co.
No,61.0,No,5276.0,1,79.97886,WGU Telecom Co.
No,71.0,Yes,6593.0,2,129.9598,WGU Telecom Co.
No,63.0,Yes,5447.0,0,159.9512,WGU Telecom Co.
Yes,56.0,Yes,4954.0,2,207.6094,WGU Telecom Co.
No,54.0,No,5202.0,1,174.991,WGU Telecom Co.
No,69.0,Yes,6400.0,0,172.4404,WGU Telecom Co.
No,52.0,Yes,4979.0,1,240.1149,WGU Telecom Co.
No,51.0,Yes,4816.0,0,129.9598,WGU Telecom Co.
No,55.0,Yes,4611.0,0,137.4686,WGU Telecom Co.
No,61.0,Yes,5631.0,1,127.4421,WGU Telecom Co.
No,47.0,Yes,4487.0,4,159.9794,WGU Telecom Co.
No,59.0,Yes,5359.0,3,204.9634,WGU Telecom Co.
No,66.0,Yes,6174.0,0,132.4798,WGU Telecom Co.
No,66.0,Yes,6076.0,0,119.9568,WGU Telecom Co.
No,60.0,Yes,5140.0,1,124.9781,WGU Telecom Co.
No,62.0,Yes,5288.0,1,149.9915,WGU Telecom Co.
No,58.0,Yes,5611.0,2,242.6326,WGU Telecom Co.
No,55.0,No,4752.0,2,107.4806,WGU Telecom Co.
No,47.0,Yes,4840.0,1,174.9768,WGU Telecom Co.
No,62.0,Yes,5062.0,1,134.9509,WGU Telecom Co.
No,69.0,Yes,6194.0,3,207.4673,WGU Telecom Co.
No,65.0,No,5819.0,0,175.0211,WGU Telecom Co.
No,68.0,No,5726.0,1,114.9976,WGU Telecom Co.
No,61.0,Yes,5794.0,0,117.4392,WGU Telecom Co.
No,46.0,Yes,4732.0,1,152.4579,WGU Telecom Co.
No,56.0,Yes,5272.0,2,184.9647,WGU Telecom Co.
No,67.0,No,5953.0,0,220.1478,WGU Telecom Co.
No,40.0,Yes,4000.0,0,139.9349,WGU Telecom Co.
No,50.0,No,4503.0,2,172.5034,WGU Telecom Co.
No,66.0,Yes,6077.0,0,127.4783,WGU Telecom Co.
No,58.0,Yes,5532.0,1,139.983,WGU Telecom Co.
No,53.0,Yes,4517.0,0,144.9607,WGU Telecom Co.
Yes,46.0,No,4480.0,1,232.652,WGU Telecom Co.
No,58.0,Yes,5598.0,2,142.5007,WGU Telecom Co.
No,70.0,Yes,6573.0,1,194.9525,WGU Telecom Co.
No,62.0,Yes,5279.0,2,149.9915,WGU Telecom Co.
No,68.0,Yes,6296.0,1,162.4653,WGU Telecom Co.
No,63.0,Yes,5600.0,2,174.9919,WGU Telecom Co.
No,65.0,Yes,5816.0,3,104.9643,WGU Telecom Co.
No,71.0,Yes,6594.0,3,129.9621,WGU Telecom Co.
No,57.0,Yes,5448.0,1,139.9512,WGU Telecom Co.
No,59.0,Yes,4970.0,2,157.4698,WGU Telecom Co.
No,62.0,Yes,5697.0,0,159.965,WGU Telecom Co.
No,52.0,Yes,4795.0,1,149.9915,WGU Telecom Co.
No,57.0,Yes,5615.0,0,190.127,WGU Telecom Co.
No,67.0,No,5843.0,1,104.9629,WGU Telecom Co.
No,56.0,Yes,5441.0,1,149.9447,WGU Telecom Co.
Yes,55.0,Yes,5546.0,1,232.6378,WGU Telecom Co.
No,40.0,Yes,4068.0,0,230.1051,WGU Telecom Co.
No,54.0,No,5310.0,3,255.1665,WGU Telecom Co.
No,55.0,No,4634.0,1,112.4844,WGU Telecom Co.
No,42.0,No,4111.0,0,165.0182,WGU Telecom Co.
No,54.0,Yes,4620.0,0,114.9728,WGU Telecom Co.
No,64.0,Yes,6388.0,1,142.4827,WGU Telecom Co.
No,59.0,No,5322.0,0,175.1331,WGU Telecom Co.
No,70.0,Yes,5732.0,1,112.4551,WGU Telecom Co.
No,68.0,Yes,5681.0,3,127.4958,WGU Telecom Co.
No,60.0,Yes,5874.0,1,210.1051,WGU Telecom Co.
No,64.0,Yes,5344.0,2,147.4421,WGU Telecom Co.
No,67.0,Yes,5725.0,1,124.9643,WGU Telecom Co.
No,55.0,Yes,4778.0,0,169.9928,WGU Telecom Co.
No,60.0,Yes,5551.0,0,127.4421,WGU Telecom Co.
No,45.0,Yes,4575.0,1,159.9476,WGU Telecom Co.
No,49.0,Yes,4445.0,1,149.9483,WGU Telecom Co.
No,57.0,No,4946.0,0,137.4684,WGU Telecom Co.
No,41.0,Yes,4156.0,1,129.9621,WGU Telecom Co.
No,47.0,No,4152.0,0,129.9763,WGU Telecom Co.
No,63.0,Yes,5858.0,0,252.6378,WGU Telecom Co.
No,67.0,Yes,6212.0,2,152.4624,WGU Telecom Co.
No,61.0,No,5356.0,2,117.5152,WGU Telecom Co.
No,63.0,No,6004.0,2,235.1884,WGU Telecom Co.
No,72.0,Yes,6087.0,1,149.9598,WGU Telecom Co.
No,61.0,Yes,5627.0,1,149.9928,WGU Telecom Co.
No,67.0,No,5961.0,1,132.5127,WGU Telecom Co.
Yes,67.0,Yes,6423.0,0,245.147,WGU Telecom Co.
No,59.0,Yes,5239.0,2,192.4705,WGU Telecom Co.
No,70.0,Yes,6436.0,1,177.4876,WGU Telecom Co.
No,66.0,No,5702.0,1,140.0342,WGU Telecom Co.
No,69.0,Yes,6531.0,2,287.6427,WGU Telecom Co.
No,67.0,No,5603.0,0,79.97886,WGU Telecom Co.
No,59.0,Yes,5436.0,0,242.6281,WGU Telecom Co.
No,72.0,Yes,6445.0,0,242.6143,WGU Telecom Co.
No,51.0,Yes,4993.0,1,132.4798,WGU Telecom Co.
Yes,67.0,Yes,6680.0,1,222.6143,WGU Telecom Co.
No,50.0,Yes,4713.0,0,164.9889,WGU Telecom Co.
No,66.0,No,5565.0,0,95.00571,WGU Telecom Co.
No,60.0,Yes,5944.0,0,200.1323,WGU Telecom Co.
No,71.0,Yes,6599.0,1,140.0013,WGU Telecom Co.
No,67.0,Yes,6304.0,0,182.4433,WGU Telecom Co.
No,45.0,Yes,4000.0,1,159.965,WGU Telecom Co.
No,64.0,No,5615.0,2,149.9845,WGU Telecom Co.
No,61.0,Yes,5639.0,2,139.9512,WGU Telecom Co.
No,57.0,Yes,5607.0,2,139.9349,WGU Telecom Co.
No,70.0,Yes,6828.0,1,232.624,WGU Telecom Co.
No,70.0,No,5995.0,1,114.9658,WGU Telecom Co.
No,65.0,Yes,5334.0,1,134.9509,WGU Telecom Co.
No,60.0,Yes,5213.0,1,149.9778,WGU Telecom Co.
Yes,45.0,Yes,4709.0,0,232.624,WGU Telecom Co.
No,65.0,Yes,6014.0,3,162.4538,WGU Telecom Co.
Yes,42.0,No,3928.0,0,182.4762,WGU Telecom Co.
No,56.0,Yes,5034.0,0,194.9768,WGU Telecom Co.
No,66.0,Yes,6364.0,1,187.4811,WGU Telecom Co.
No,57.0,Yes,5426.0,1,184.9797,WGU Telecom Co.
No,65.0,Yes,5932.0,2,107.482,WGU Telecom Co.
No,72.0,Yes,6428.0,1,217.4725,WGU Telecom Co.
No,58.0,Yes,5582.0,4,129.9483,WGU Telecom Co.
No,67.0,No,6336.0,0,220.1615,WGU Telecom Co.
No,38.0,Yes,3904.0,0,197.4702,WGU Telecom Co.
No,49.0,Yes,4363.0,0,214.9525,WGU Telecom Co.
No,62.0,Yes,6092.0,2,215.1591,WGU Telecom Co.
No,37.0,Yes,3610.0,2,197.4876,WGU Telecom Co.
No,57.0,No,5428.0,1,210.1563,WGU Telecom Co.
No,61.0,No,5370.0,2,139.9979,WGU Telecom Co.
No,63.0,No,5461.0,0,139.9979,WGU Telecom Co.
Yes,56.0,Yes,5673.0,0,255.1336,WGU Telecom Co.
No,65.0,Yes,5602.0,2,159.965,WGU Telecom Co.
No,62.0,Yes,5511.0,0,204.9496,WGU Telecom Co.
Yes,71.0,Yes,7015.0,1,225.1457,WGU Telecom Co.
No,52.0,Yes,4747.0,3,114.9509,WGU Telecom Co.
No,57.0,No,4899.0,2,117.4835,WGU Telecom Co.
Yes,58.0,No,5673.0,1,245.175,WGU Telecom Co.
Yes,62.0,No,5903.0,1,232.652,WGU Telecom Co.
No,50.0,Yes,5186.0,1,210.1051,WGU Telecom Co.
No,72.0,No,5888.0,0,92.48802,WGU Telecom Co.
No,70.0,Yes,7006.0,0,257.6513,WGU Telecom Co.
No,71.0,Yes,7022.0,3,235.1372,WGU Telecom Co.
No,60.0,Yes,5116.0,0,172.4742,WGU Telecom Co.
No,44.0,No,3633.0,3,134.9801,WGU Telecom Co.
No,70.0,Yes,7159.0,1,202.65,WGU Telecom Co.
No,58.0,No,4905.0,2,82.49655,WGU Telecom Co.
No,64.0,Yes,5761.0,1,207.4811,WGU Telecom Co.
No,53.0,Yes,5157.0,1,277.6375,WGU Telecom Co.
No,72.0,Yes,6366.0,1,192.4404,WGU Telecom Co.
No,49.0,Yes,5035.0,2,255.1198,WGU Telecom Co.
No,67.0,Yes,6265.0,0,194.9525,WGU Telecom Co.
No,50.0,Yes,4344.0,2,172.4441,WGU Telecom Co.
No,59.0,Yes,5332.0,0,214.9663,WGU Telecom Co.
No,60.0,Yes,5475.0,1,94.97283,WGU Telecom Co.
No,58.0,Yes,5180.0,1,182.447,WGU Telecom Co.
No,72.0,Yes,6707.0,3,187.6094,WGU Telecom Co.
No,66.0,Yes,5598.0,0,137.4872,WGU Telecom Co.
No,43.0,Yes,3935.0,1,162.4526,WGU Telecom Co.
No,54.0,Yes,4856.0,1,174.9755,WGU Telecom Co.
No,55.0,Yes,4730.0,0,147.4738,WGU Telecom Co.
No,56.0,Yes,5081.0,0,204.9797,WGU Telecom Co.
No,58.0,No,5230.0,3,137.4978,WGU Telecom Co.
No,70.0,Yes,6443.0,2,172.4567,WGU Telecom Co.
No,47.0,Yes,4369.0,0,204.961,WGU Telecom Co.
No,61.0,Yes,5871.0,2,184.961,WGU Telecom Co.
No,69.0,Yes,6524.0,0,210.1051,WGU Telecom Co.
No,56.0,No,5176.0,2,200.1652,WGU Telecom Co.
No,47.0,Yes,4720.0,1,194.9663,WGU Telecom Co.
No,62.0,Yes,5471.0,1,192.4404,WGU Telecom Co.
No,59.0,Yes,5508.0,1,137.4836,WGU Telecom Co.
No,60.0,Yes,5707.0,4,144.9889,WGU Telecom Co.
No,65.0,Yes,5808.0,1,192.4404,WGU Telecom Co.
No,70.0,No,6469.0,0,255.1665,WGU Telecom Co.
No,55.0,Yes,4737.0,0,144.9607,WGU Telecom Co.
No,68.0,Yes,6303.0,1,265.1283,WGU Telecom Co.
No,66.0,Yes,6703.0,1,245.1283,WGU Telecom Co.
No,59.0,No,5252.0,0,127.4586,WGU Telecom Co.
Yes,58.0,Yes,5848.0,0,220.1149,WGU Telecom Co.
No,54.0,Yes,5260.0,3,172.4705,WGU Telecom Co.
No,61.0,Yes,5514.0,1,230.1051,WGU Telecom Co.
No,69.0,No,6253.0,1,185.0077,WGU Telecom Co.
No,59.0,No,4832.0,1,92.5018,WGU Telecom Co.
No,47.0,No,4013.0,2,125.0073,WGU Telecom Co.
No,48.0,Yes,4648.0,3,242.6143,WGU Telecom Co.
No,59.0,Yes,5175.0,2,204.961,WGU Telecom Co.
No,55.0,No,5136.0,1,220.1615,WGU Telecom Co.
No,71.0,Yes,6310.0,3,194.9581,WGU Telecom Co.
No,54.0,No,4546.0,3,114.9838,WGU Telecom Co.
No,64.0,Yes,5590.0,1,192.4404,WGU Telecom Co.
No,55.0,Yes,4948.0,3,162.4526,WGU Telecom Co.
No,56.0,Yes,5001.0,2,137.4392,WGU Telecom Co.
No,60.0,No,5270.0,3,162.4937,WGU Telecom Co.
No,50.0,Yes,4946.0,1,142.4827,WGU Telecom Co.
No,68.0,Yes,6511.0,2,159.9794,WGU Telecom Co.
No,61.0,Yes,5696.0,2,207.4811,WGU Telecom Co.
No,47.0,Yes,4159.0,0,169.9741,WGU Telecom Co.
No,71.0,Yes,6468.0,1,252.624,WGU Telecom Co.
No,63.0,Yes,5858.0,1,217.484,WGU Telecom Co.
No,29.0,Yes,32.0,1,89.0,Kaggle Competitor
No,25.0,Yes,44.0,1,82.0,Kaggle Competitor
No,32.0,No,0.0,0,52.0,Kaggle Competitor
No,19.0,No,0.0,2,57.0,Kaggle Competitor
No,17.0,No,0.0,3,41.0,Kaggle Competitor
No,27.0,No,0.0,0,57.0,Kaggle Competitor
No,28.0,Yes,24.0,3,87.3,Kaggle Competitor
No,34.0,No,0.0,0,36.0,Kaggle Competitor
No,27.0,No,2.0,1,63.9,Kaggle Competitor
No,32.0,Yes,36.0,0,93.2,Kaggle Competitor
Yes,15.0,No,3.0,4,44.9,Kaggle Competitor
No,17.0,No,4.0,0,49.4,Kaggle Competitor
No,39.0,No,0.0,1,31.0,Kaggle Competitor
No,22.0,No,5.0,3,52.4,Kaggle Competitor
No,14.0,No,0.0,4,47.0,Kaggle Competitor
Yes,37.0,No,0.0,4,84.0,Kaggle Competitor
No,20.0,Yes,45.0,1,95.3,Kaggle Competitor
No,21.0,No,0.0,3,51.0,Kaggle Competitor
No,17.0,Yes,32.0,1,78.0,Kaggle Competitor
No,17.0,No,0.0,1,52.0,Kaggle Competitor
No,34.0,No,4.0,0,50.1,Kaggle Competitor
Yes,18.0,No,0.0,5,26.0,Kaggle Competitor
No,30.0,No,0.0,0,38.0,Kaggle Competitor
No,26.0,No,5.0,2,34.9,Kaggle Competitor
No,30.0,No,0.0,0,35.0,Kaggle Competitor
No,40.0,No,0.0,3,45.0,Kaggle Competitor
No,13.0,Yes,31.0,0,78.7,Kaggle Competitor
No,12.0,No,0.0,3,37.0,Kaggle Competitor
No,5.0,No,4.0,0,58.2,Kaggle Competitor
No,11.0,No,3.0,1,41.1,Kaggle Competitor
No,33.0,No,0.0,2,27.0,Kaggle Competitor
No,17.0,No,0.0,1,56.0,Kaggle Competitor
No,40.0,No,0.0,3,39.0,Kaggle Competitor
Yes,3.0,No,0.0,1,64.0,Kaggle Competitor
No,13.0,Yes,27.0,0,69.4,Kaggle Competitor
No,17.0,Yes,48.0,3,95.7,Kaggle Competitor
No,8.0,Yes,47.0,0,78.2,Kaggle Competitor
No,18.0,No,0.0,1,42.0,Kaggle Competitor
No,31.0,Yes,34.0,3,79.4,Kaggle Competitor
No,34.0,No,0.0,1,47.0,Kaggle Competitor
No,23.0,No,4.0,3,39.0,Kaggle Competitor
Yes,31.0,Yes,47.0,0,86.4,Kaggle Competitor
No,8.0,No,0.0,2,46.0,Kaggle Competitor
No,37.0,No,5.0,3,32.8,Kaggle Competitor
No,15.0,No,3.0,1,48.4,Kaggle Competitor
No,14.0,Yes,28.0,2,62.0,Kaggle Competitor
No,15.0,No,0.0,3,50.0,Kaggle Competitor
No,33.0,No,4.0,2,47.5,Kaggle Competitor
Yes,27.0,No,0.0,5,47.0,Kaggle Competitor
No,22.0,Yes,36.0,1,71.7,Kaggle Competitor
No,12.0,No,4.0,3,59.2,Kaggle Competitor
No,14.0,No,0.0,1,56.0,Kaggle Competitor
No,2.0,No,0.0,2,48.0,Kaggle Competitor
No,22.0,No,3.0,2,52.1,Kaggle Competitor
Yes,20.0,No,0.0,5,45.0,Kaggle Competitor
No,19.0,No,1.0,1,53.1,Kaggle Competitor
No,32.0,No,0.0,1,37.0,Kaggle Competitor
Yes,28.0,Yes,19.0,3,56.7,Kaggle Competitor
No,16.0,No,0.0,3,47.0,Kaggle Competitor
No,29.0,No,0.0,1,55.0,Kaggle Competitor
No,40.0,No,0.0,1,48.0,Kaggle Competitor
No,27.0,Yes,38.0,2,92.3,Kaggle Competitor
No,17.0,Yes,47.0,2,93.4,Kaggle Competitor
No,34.0,Yes,41.0,3,81.0,Kaggle Competitor
No,9.0,No,0.0,2,37.0,Kaggle Competitor
No,9.0,Yes,20.0,2,56.7,Kaggle Competitor
No,10.0,No,0.0,0,61.0,Kaggle Competitor
No,26.0,No,0.0,0,39.0,Kaggle Competitor
No,29.0,No,0.0,1,55.0,Kaggle Competitor
Yes,35.0,No,0.0,4,45.0,Kaggle Competitor
No,32.0,No,0.0,3,56.0,Kaggle Competitor
No,37.0,Yes,39.0,0,87.7,Kaggle Competitor
No,34.0,No,0.0,3,55.0,Kaggle Competitor
No,21.0,No,0.0,1,54.0,Kaggle Competitor
No,20.0,No,0.0,0,54.0,Kaggle Competitor
No,12.0,No,0.0,1,46.0,Kaggle Competitor
Yes,19.0,No,3.0,0,69.1,Kaggle Competitor
Yes,33.0,No,3.0,4,20.1,Kaggle Competitor
No,11.0,No,3.0,2,53.6,Kaggle Competitor
No,16.0,No,4.0,1,46.0,Kaggle Competitor
No,33.0,No,0.0,1,60.0,Kaggle Competitor
No,27.0,No,4.0,3,58.0,Kaggle Competitor
No,13.0,Yes,36.0,3,69.7,Kaggle Competitor
No,16.0,Yes,32.0,1,91.5,Kaggle Competitor
Yes,24.0,No,0.0,2,57.0,Kaggle Competitor
No,29.0,Yes,28.0,0,73.2,Kaggle Competitor
Yes,22.0,No,0.0,4,41.0,Kaggle Competitor
No,26.0,No,0.0,1,55.0,Kaggle Competitor
No,17.0,Yes,35.0,2,66.4,Kaggle Competitor
Yes,29.0,No,0.0,1,62.0,Kaggle Competitor
No,19.0,No,2.0,1,43.7,Kaggle Competitor
Yes,36.0,No,0.0,0,51.0,Kaggle Competitor
No,18.0,No,0.0,1,36.0,Kaggle Competitor
No,18.0,No,0.0,3,59.0,Kaggle Competitor
No,21.0,No,0.0,3,47.0,Kaggle Competitor
No,24.0,No,4.0,1,58.0,Kaggle Competitor
No,17.0,No,0.0,0,46.0,Kaggle Competitor
No,23.0,No,0.0,4,52.0,Kaggle Competitor
Yes,28.0,No,0.0,1,54.0,Kaggle Competitor
Yes,18.0,No,0.0,2,61.0,Kaggle Competitor
No,23.0,Yes,14.0,4,60.9,Kaggle Competitor
No,25.0,No,4.0,0,50.4,Kaggle Competitor
No,31.0,No,0.0,0,36.0,Kaggle Competitor
No,22.0,No,0.0,1,39.0,Kaggle Competitor
No,28.0,No,5.0,1,47.9,Kaggle Competitor
No,22.0,No,0.0,4,57.0,Kaggle Competitor
No,8.0,Yes,29.0,2,90.3,Kaggle Competitor
No,21.0,Yes,32.0,1,61.5,Kaggle Competitor
No,32.0,Yes,33.0,1,64.3,Kaggle Competitor
No,36.0,No,0.0,3,52.0,Kaggle Competitor
No,28.0,No,0.0,1,56.0,Kaggle Competitor
No,24.0,No,0.0,2,51.0,Kaggle Competitor
No,23.0,No,0.0,4,44.0,Kaggle Competitor
No,29.0,No,0.0,1,40.0,Kaggle Competitor
No,14.0,No,0.0,1,25.0,Kaggle Competitor
Yes,8.0,Yes,65.0,0,110.0,Kaggle Competitor
No,15.0,No,3.0,1,43.9,Kaggle Competitor
Yes,17.0,No,3.0,1,69.1,Kaggle Competitor
No,26.0,Yes,32.0,2,60.0,Kaggle Competitor
No,22.0,No,0.0,2,60.0,Kaggle Competitor
No,11.0,No,3.0,1,58.1,Kaggle Competitor
No,9.0,Yes,23.0,0,68.4,Kaggle Competitor
No,28.0,No,0.0,3,49.0,Kaggle Competitor
No,44.0,No,0.0,1,41.0,Kaggle Competitor
No,30.0,No,0.0,2,36.0,Kaggle Competitor
No,20.0,No,5.0,1,58.0,Kaggle Competitor
Yes,37.0,No,0.0,4,26.0,Kaggle Competitor
Yes,14.0,Yes,21.0,4,62.3,Kaggle Competitor
No,21.0,No,0.0,2,33.0,Kaggle Competitor
No,30.0,Yes,31.0,3,76.7,Kaggle Competitor
No,21.0,No,0.0,3,44.0,Kaggle Competitor
No,17.0,No,0.0,1,42.0,Kaggle Competitor
No,18.0,No,0.0,1,59.0,Kaggle Competitor
No,19.0,No,0.0,4,52.0,Kaggle Competitor
No,38.0,No,0.0,1,51.0,Kaggle Competitor
No,21.0,No,4.0,3,40.1,Kaggle Competitor
No,17.0,Yes,17.0,5,63.3,Kaggle Competitor
No,21.0,No,0.0,3,53.0,Kaggle Competitor
No,29.0,Yes,36.0,1,72.2,Kaggle Competitor
No,26.0,Yes,33.0,2,75.5,Kaggle Competitor
No,25.0,No,0.0,1,49.0,Kaggle Competitor
No,28.0,Yes,34.0,0,81.4,Kaggle Competitor
No,36.0,Yes,22.0,3,68.4,Kaggle Competitor
No,24.0,No,0.0,1,59.0,Kaggle Competitor
Yes,27.0,No,0.0,2,44.0,Kaggle Competitor
No,32.0,No,0.0,3,54.0,Kaggle Competitor
No,29.0,No,0.0,1,43.0,Kaggle Competitor
No,19.0,No,3.0,1,67.6,Kaggle Competitor
No,28.0,No,0.0,1,50.0,Kaggle Competitor
No,33.0,Yes,36.0,2,88.0,Kaggle Competitor
No,26.0,No,0.0,1,52.0,Kaggle Competitor
No,27.0,No,0.0,1,36.0,Kaggle Competitor
No,15.0,No,0.0,1,46.0,Kaggle Competitor
No,13.0,No,0.0,1,60.0,Kaggle Competitor
No,22.0,No,0.0,5,57.0,Kaggle Competitor
No,35.0,No,0.0,0,56.0,Kaggle Competitor
Yes,19.0,No,0.0,0,77.0,Kaggle Competitor
No,32.0,Yes,44.0,0,85.0,Kaggle Competitor
No,1.0,No,0.0,1,54.0,Kaggle Competitor
No,26.0,Yes,31.0,1,65.9,Kaggle Competitor
No,20.0,No,4.0,0,41.1,Kaggle Competitor
No,32.0,No,0.0,0,58.0,Kaggle Competitor
No,32.0,Yes,34.0,3,81.4,Kaggle Competitor
No,14.0,No,0.0,1,29.0,Kaggle Competitor
No,34.0,No,0.0,1,48.0,Kaggle Competitor
No,21.0,Yes,39.0,2,92.7,Kaggle Competitor
No,43.0,Yes,24.0,1,67.3,Kaggle Competitor
No,34.0,No,5.0,1,59.9,Kaggle Competitor
No,22.0,Yes,42.0,1,80.6,Kaggle Competitor
No,7.0,No,0.0,0,56.0,Kaggle Competitor
No,16.0,No,0.0,1,60.0,Kaggle Competitor
No,15.0,Yes,34.0,2,74.6,Kaggle Competitor
No,6.0,No,2.0,3,40.4,Kaggle Competitor
No,15.0,No,0.0,1,36.0,Kaggle Competitor
No,41.0,No,0.0,0,50.0,Kaggle Competitor
No,22.0,No,0.0,2,58.0,Kaggle Competitor
No,14.0,No,0.0,0,42.0,Kaggle Competitor
No,29.0,No,0.0,2,54.0,Kaggle Competitor
No,27.0,No,3.0,3,48.3,Kaggle Competitor
No,16.0,No,0.0,3,65.0,Kaggle Competitor
No,22.0,Yes,31.0,4,77.7,Kaggle Competitor
Yes,29.0,No,0.0,5,22.0,Kaggle Competitor
No,15.0,Yes,32.0,2,66.7,Kaggle Competitor
No,4.0,No,2.0,2,55.4,Kaggle Competitor
No,39.0,No,0.0,3,66.0,Kaggle Competitor
No,17.0,No,0.0,1,60.0,Kaggle Competitor
No,24.0,No,0.0,1,33.0,Kaggle Competitor
No,21.0,No,2.0,2,67.9,Kaggle Competitor
No,38.0,No,3.0,1,44.7,Kaggle Competitor
No,12.0,No,0.0,1,56.0,Kaggle Competitor
No,25.0,No,0.0,0,39.0,Kaggle Competitor
No,30.0,No,4.0,1,41.5,Kaggle Competitor
No,18.0,No,0.0,2,53.0,Kaggle Competitor
No,22.0,No,3.0,0,43.2,Kaggle Competitor
No,27.0,Yes,31.0,1,89.7,Kaggle Competitor
No,27.0,Yes,22.0,1,67.4,Kaggle Competitor
No,18.0,No,0.0,0,41.0,Kaggle Competitor
Yes,48.0,No,4.0,2,74.3,Kaggle Competitor
Yes,30.0,Yes,45.0,4,104.3,Kaggle Competitor
No,14.0,No,0.0,0,30.0,Kaggle Competitor
No,12.0,Yes,42.0,3,79.4,Kaggle Competitor
No,14.0,No,0.0,2,59.0,Kaggle Competitor
