Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,Bandwidth_GB_Year
0,0,0,1,1,1,0,1,0,1,0,1,5919.136057
0,0,0,0,1,1,1,0,0,0,0,1,5167.346084
0,0,0,1,0,1,0,0,0,1,0,1,5790.464895
0,0,0,0,1,1,1,0,1,1,0,1,5709.246946
0,0,0,1,1,1,0,0,0,1,0,0,6015.198197
0,0,1,1,0,0,0,0,1,0,1,1,6058.185844
0,0,1,0,0,1,0,1,0,1,1,1,3992.813669
0,0,0,1,0,1,1,0,1,0,1,1,4903.899257
0,0,0,0,0,1,1,0,1,0,0,1,5934.963982
0,0,0,1,0,1,1,1,1,0,0,0,3782.597839
0,1,0,1,1,1,0,0,1,0,0,0,5083.752685
0,0,1,0,1,1,1,0,1,0,0,0,4777.954889
0,0,1,1,0,1,0,0,1,1,1,0,6269.314301
0,0,1,0,0,1,1,1,0,0,0,1,6396.071626
0,0,0,1,0,1,0,0,0,1,1,1,5623.819353
0,0,0,0,0,1,1,0,1,0,0,1,5780.643396
0,0,0,1,1,1,1,0,0,1,0,0,6291.039364
0,0,0,1,1,0,1,1,1,1,1,1,6021.620867
0,0,0,1,1,0,0,0,1,0,0,1,5541.635777
0,0,1,1,1,1,0,1,0,0,0,1,6236.37892
0,0,0,0,0,1,0,1,1,0,1,1,6110.183
0,0,0,1,0,1,1,0,0,0,1,0,5315.375131
0,0,0,1,1,1,0,0,1,0,0,0,4782.472018
0,0,1,0,0,1,0,0,1,0,0,1,6437.775218
0,1,0,0,0,1,1,0,0,0,1,1,5992.278257
0,0,0,0,1,1,0,1,0,0,1,0,5335.845074
0,0,1,1,1,1,0,0,0,0,0,1,4583.497674
0,0,1,1,0,1,0,0,0,1,1,0,5452.591282
1,0,1,1,1,1,1,0,0,0,1,1,6693.382735
0,0,0,1,0,1,0,0,0,0,1,1,5021.288642
0,0,0,1,1,1,1,0,1,0,1,0,5989.772755
0,0,1,0,1,1,0,0,0,1,1,0,5918.858621
0,0,0,0,0,1,1,0,0,1,0,1,5753.585929
0,0,0,1,0,1,0,0,0,0,0,1,5885.972229
0,0,1,0,1,0,0,0,0,0,0,1,5463.517233
0,0,0,0,1,1,0,0,1,0,0,1,5662.729675
0,0,1,1,0,1,0,0,1,1,0,1,6565.394972
0,1,0,0,0,1,0,0,1,0,1,1,4042.614652
1,0,0,1,1,1,0,0,0,0,1,0,5027.584509
0,0,0,0,1,1,1,0,0,1,1,0,6419.007711
0,0,1,1,1,1,0,0,1,0,0,1,6404.998855
0,1,0,1,1,1,0,0,1,1,0,0,5881.867947
0,0,0,0,1,1,0,1,0,0,0,1,5932.111783
0,0,1,0,1,1,0,0,1,1,0,0,3866.102336
0,0,0,1,0,1,1,0,0,0,0,1,5429.192903
0,0,0,0,0,1,0,0,0,0,0,1,4349.508246
0,1,0,0,1,1,1,0,0,0,0,0,5847.97974
0,0,1,0,1,1,0,0,0,1,0,0,5251.722647
0,0,0,1,0,1,1,0,0,1,1,1,6215.18264
0,0,1,0,1,1,1,0,0,0,0,0,4427.375175
0,1,1,1,0,1,1,0,1,0,1,1,5831.190256
0,0,0,1,1,0,0,0,0,0,0,1,6570.010431
0,0,0,0,0,0,1,0,0,1,0,0,3294.82859
0,1,0,0,1,1,1,0,0,0,0,0,5449.331954
0,1,1,0,0,1,0,0,0,0,0,0,5434.480078
0,0,1,1,1,1,1,0,0,1,1,0,6429.615341
0,0,0,0,0,1,0,1,0,0,0,1,5695.648337
1,0,1,1,1,1,1,0,0,1,1,1,7096.494932
0,0,0,1,0,1,1,0,1,0,1,1,5985.552522
0,0,0,0,1,1,0,0,1,0,1,0,4275.297726
0,0,0,0,1,0,0,0,0,0,0,1,5908.641632
0,0,1,0,1,1,0,1,0,0,0,1,5467.641304
1,0,1,1,1,1,0,1,0,0,0,1,4746.697941
0,0,1,0,1,1,1,1,1,1,0,0,6051.894924
1,1,1,1,0,1,0,1,1,0,0,0,5910.092809
0,0,0,0,0,1,0,0,1,1,0,1,5476.236191
0,0,1,0,1,1,1,1,0,0,1,0,5957.424012
0,1,1,0,0,1,1,0,1,0,0,1,3928.936853
0,0,0,0,1,1,1,0,0,1,1,1,5878.566682
0,0,1,1,1,1,1,0,0,0,1,1,6104.958036
0,0,0,0,1,1,1,1,0,0,0,1,5972.406287
0,0,0,0,0,1,0,0,0,0,1,1,5244.106579
0,0,0,0,0,1,1,0,1,0,1,1,5084.802228
0,0,0,0,0,1,0,0,1,0,1,1,3603.27849
0,0,0,0,0,1,1,0,0,1,0,0,5332.977438
0,0,1,1,1,1,1,1,0,0,0,1,5864.873198
0,0,0,1,0,1,1,0,0,0,0,0,5346.745829
0,0,0,1,1,1,0,0,0,1,0,1,6067.585868
0,0,1,1,1,1,0,0,0,1,0,0,5902.886646
0,0,1,1,1,1,0,1,0,1,1,0,5815.917509
0,0,0,1,0,1,1,1,1,0,1,1,6171.94132
0,1,1,0,0,0,1,0,1,0,0,0,5717.977095
0,1,1,1,1,1,0,1,1,0,0,0,5894.022001
0,0,0,1,1,0,1,1,1,0,0,1,4962.803058
0,0,0,1,1,1,1,1,1,0,0,0,6121.363135
0,0,0,0,0,1,0,1,0,1,1,0,6379.279332
0,0,0,0,0,1,0,0,1,1,0,1,5615.5589
0,1,0,0,0,1,0,0,1,0,0,0,6101.379973
0,0,0,0,1,1,0,0,0,0,0,1,5087.668651
0,0,0,1,0,1,0,0,1,0,0,0,5381.382441
0,0,1,1,1,1,0,1,0,0,1,1,6624.884891
0,0,0,1,0,1,0,0,0,0,1,1,5686.820908
0,0,1,1,0,1,0,1,0,0,0,0,5694.946384
0,0,1,0,0,1,1,0,0,0,1,1,5329.419417
0,0,0,0,1,1,0,0,1,1,0,1,4604.128041
0,0,1,1,0,1,0,0,0,0,1,1,5450.604196
0,0,0,1,0,1,0,0,0,0,1,0,5486.748112
0,0,0,1,0,1,0,0,1,1,0,1,5610.48353
0,0,1,0,0,1,0,0,0,0,0,0,5837.932606
0,0,1,1,0,1,1,1,1,0,1,0,5317.113285
0,0,0,1,1,1,0,1,1,1,0,1,5936.67376
0,0,0,1,1,0,0,0,0,0,1,1,5890.989702
0,0,1,1,1,1,0,0,0,1,0,1,5334.978423
0,0,1,0,1,1,1,0,1,0,0,1,6955.375666
0,0,1,0,0,1,0,0,1,0,0,0,5454.520916
0,0,1,1,0,1,1,0,1,1,0,1,6123.254522
0,0,0,1,0,1,1,0,1,1,1,1,6183.945709
0,0,0,1,0,1,1,0,0,0,0,0,5594.44205
0,0,0,0,0,1,0,1,0,0,0,1,5610.20542
0,0,0,0,1,1,1,1,1,0,1,1,5814.514903
0,0,1,1,0,1,0,0,1,0,0,0,5152.428776
0,0,0,0,0,0,1,0,1,0,1,1,4937.315639
0,0,1,1,1,1,1,1,0,0,0,1,6519.801796
0,0,0,1,0,1,1,1,1,0,1,0,4858.775977
0,0,1,0,1,1,1,0,1,0,0,1,6198.053982
0,1,1,1,1,1,1,1,1,0,0,1,6587.367938
0,0,1,0,0,1,1,0,0,0,0,1,3514.589222
0,0,0,0,0,0,0,0,0,0,1,0,5203.323815
0,0,1,1,0,1,0,0,1,0,0,1,5115.87044
0,0,0,0,1,1,0,0,1,0,0,1,5082.897328
0,0,1,1,0,1,1,1,1,0,1,1,5168.014204
0,0,0,0,0,1,0,0,0,1,1,1,6503.687238
0,0,1,0,1,1,1,0,1,1,0,1,6173.702221
0,1,0,1,1,1,1,1,0,1,0,0,6181.959795
0,1,1,1,0,1,1,0,0,0,0,0,4974.663293
0,0,0,1,0,1,1,1,1,1,1,0,5052.572623
0,0,0,1,0,1,0,0,0,0,0,0,4761.278588
0,0,0,0,1,1,1,0,0,0,0,1,6595.169591
0,0,1,1,0,1,0,0,1,1,0,1,6629.310323
0,0,1,0,0,1,1,0,1,0,1,0,4163.015502
0,0,0,0,0,1,0,0,0,1,1,1,4929.50237
0,0,0,1,1,1,0,0,0,0,0,1,5684.304563
0,0,1,1,0,1,0,1,1,1,0,1,4149.822715
0,0,1,1,1,0,0,0,0,1,1,1,6354.692181
0,0,1,0,0,1,1,1,0,0,0,0,4930.158658
0,0,1,1,0,0,1,0,0,0,1,0,5280.921374
0,0,0,0,1,1,1,0,0,0,0,0,5240.404418
0,0,0,1,1,1,0,1,0,1,0,0,3802.601867
0,1,0,1,0,1,1,1,1,1,1,1,6313.28774
0,0,1,0,0,1,1,0,1,0,0,1,5553.7371
0,0,1,1,1,0,1,1,1,1,0,1,6162.045297
0,1,1,1,1,1,0,1,1,0,0,1,5253.956688
0,0,0,0,0,1,1,0,1,0,1,1,4318.58203
0,0,0,1,1,1,0,1,0,1,1,1,5888.376817
0,0,0,1,1,1,0,0,0,1,1,1,5333.340832
0,0,0,1,0,0,1,1,1,0,1,1,4091.156525
0,0,1,0,0,1,0,1,1,0,0,1,5695.712663
0,1,1,1,1,1,1,0,0,0,0,1,6259.78278
0,0,1,1,1,1,1,0,0,1,0,0,6543.668076
0,0,0,0,0,1,1,0,1,1,0,1,5220.997715
0,0,0,0,0,1,1,1,1,1,1,1,5655.286153
0,0,1,1,0,1,0,0,0,1,0,0,5259.588349
0,0,0,1,0,1,1,0,1,1,0,1,6656.287
0,0,0,1,1,1,1,1,1,0,0,1,5473.581033
0,1,0,1,0,1,0,0,1,1,1,1,6061.845625
0,0,1,1,1,1,1,1,1,0,0,1,5999.064003
0,0,0,0,0,1,0,1,0,0,1,0,6174.314028
1,0,1,1,1,1,1,0,0,1,1,1,5552.256288
0,0,0,1,0,1,0,0,1,0,1,1,6309.663687
0,0,0,0,1,1,1,0,0,0,1,1,6532.644086
0,0,0,0,0,1,0,0,0,0,0,0,6280.766215
0,0,0,0,0,1,0,0,1,0,1,0,5381.978758
0,0,0,0,1,1,1,0,0,1,0,0,6839.025934
0,0,0,0,1,1,0,0,0,0,1,0,4170.178568
0,0,0,0,1,1,0,0,0,0,1,1,5333.699374
0,0,0,1,0,1,0,0,1,1,1,0,5713.631544
0,0,0,1,0,1,0,0,1,0,0,0,6589.069717
0,0,0,1,1,1,1,0,0,0,1,0,6516.704569
0,0,1,0,0,1,1,0,1,0,1,1,5714.467771
0,0,0,1,1,1,0,0,0,0,1,1,6174.837293
0,0,0,0,1,1,0,0,1,1,1,0,5329.313105
0,0,0,1,1,1,0,0,1,0,0,0,6154.993798
0,0,1,0,1,0,0,0,1,1,1,0,5676.643658
0,0,0,0,1,1,0,1,0,0,1,1,5626.093885
0,0,0,0,0,1,1,1,1,1,1,1,6637.249892
0,0,0,0,0,1,1,0,0,0,0,1,3347.326138
0,0,0,0,1,1,1,1,0,0,0,1,6234.113968
0,0,0,1,0,1,0,0,1,1,1,1,5075.816829
0,0,1,1,0,1,1,0,1,0,0,1,3572.738241
0,0,0,1,0,1,0,0,0,0,0,1,5934.090437
0,0,1,0,0,1,0,0,0,1,0,1,6076.755109
0,0,1,0,1,1,1,1,0,1,0,0,5809.15662
0,0,1,1,1,1,0,0,1,1,0,1,4740.002962
0,0,0,0,1,1,0,1,1,1,0,0,5291.716803
0,1,0,0,1,1,0,0,1,0,0,0,6619.456202
0,1,0,0,0,1,1,0,0,1,0,1,6098.579126
0,1,0,0,1,1,0,1,1,1,1,0,5731.179041
0,0,1,1,0,1,1,0,0,0,0,1,6262.462856
0,0,0,0,0,1,0,1,0,1,0,0,5758.399584
0,0,1,0,1,1,0,1,0,1,1,0,5895.135365
0,0,1,1,1,1,0,0,0,0,1,1,5728.24521
0,0,0,1,1,1,1,0,1,0,1,0,6307.538056
0,0,0,0,0,1,1,0,1,1,0,0,4355.447904
0,0,1,1,0,1,0,0,0,0,0,1,4944.584376
0,0,1,0,1,1,0,1,0,1,0,1,4780.816747
0,0,0,1,0,1,0,1,1,1,1,0,6343.939228
0,0,0,0,1,1,1,0,0,0,0,0,4615.447586
0,0,1,0,0,0,0,0,1,0,0,1,6024.865758
0,0,0,0,0,0,1,0,0,1,1,1,6498.14477
0,0,1,0,1,1,1,0,1,0,0,1,4167.667908
0,0,0,0,1,1,0,0,0,0,1,0,5056.498128
0,0,1,0,1,1,1,0,0,0,0,1,4972.468459
0,0,1,0,1,1,0,0,0,0,0,0,4116.511731
0,0,0,1,1,1,0,1,1,1,1,1,4759.907327
0,0,0,0,0,1,0,0,1,1,0,1,5132.685447
0,0,1,1,0,1,0,0,0,0,1,1,5084.889707
0,0,0,0,1,1,0,0,0,0,1,1,4480.306619
0,0,0,0,1,1,1,1,1,0,1,0,5550.321643
0,0,1,1,1,1,0,0,0,0,1,0,6071.79498
0,0,1,1,1,1,1,1,1,0,1,0,5345.046858
0,0,1,0,1,1,0,0,1,0,0,1,4957.435146
0,0,1,1,1,1,1,0,0,0,0,1,6002.578168
0,1,0,1,0,1,0,1,0,0,1,0,5893.622644
0,1,0,1,0,1,0,1,0,1,0,1,4934.319062
0,0,0,1,1,1,0,0,0,0,0,0,4443.076355
0,0,0,0,1,1,0,1,0,0,1,0,4956.677539
0,0,0,1,0,1,0,0,1,0,1,1,6706.905363
0,0,1,1,1,1,0,0,0,1,1,1,5385.589638
0,0,0,1,0,1,0,0,0,0,1,1,5662.268037
0,0,1,1,1,1,1,0,0,0,0,1,5747.654271
0,0,1,0,0,1,1,0,0,1,1,1,5087.557363
0,0,1,1,0,1,1,1,0,0,1,0,5284.511287
0,0,0,1,0,1,0,0,1,0,0,1,5102.051113
0,0,1,0,0,1,0,0,0,0,1,1,4880.587184
0,0,0,1,0,1,0,1,0,1,1,1,5612.009142
0,0,0,0,0,1,0,0,0,0,1,1,4796.464221
0,1,0,1,0,1,1,0,1,1,0,0,5390.477473
0,0,0,1,0,0,0,0,1,0,0,0,4984.78563
0,0,1,0,0,1,0,1,1,0,0,1,4301.135534
0,1,0,0,1,1,1,0,0,0,0,1,5645.623244
0,0,1,0,1,1,0,1,0,0,0,1,5614.790593
0,0,0,0,0,1,1,0,1,1,1,0,5088.812303
0,0,0,1,0,1,0,0,1,0,0,0,5524.916473
0,1,0,1,0,1,1,1,1,1,1,0,6486.342263
0,0,0,0,1,1,1,0,0,0,0,1,4799.331248
0,0,0,1,1,1,0,1,1,0,0,1,4203.265113
0,0,0,1,1,1,0,0,0,0,1,1,6337.777813
0,0,1,1,0,1,0,0,1,0,0,0,5924.499555
0,1,1,1,0,1,0,0,1,1,0,0,5659.754528
0,0,0,1,0,1,0,0,0,0,1,1,5813.907009
0,0,0,0,1,1,1,1,1,0,0,1,5890.196741
0,0,1,1,0,1,0,1,1,1,1,1,5736.40115
0,0,0,1,0,1,0,0,0,1,1,1,5194.999763
0,1,1,0,0,1,1,1,0,0,0,1,6230.059428
0,0,0,0,1,1,0,0,0,1,0,0,5600.167567
0,1,1,1,1,1,1,1,1,1,0,1,4951.211643
0,1,1,1,0,0,1,0,0,1,0,1,5651.302353
0,1,1,0,1,1,1,0,0,1,1,1,5397.665839
0,0,1,0,1,1,0,0,0,0,1,0,5193.997651
0,0,1,1,1,1,1,0,0,0,0,0,6578.562564
0,0,0,0,0,1,1,0,0,0,0,1,4643.404934
0,0,0,1,0,1,0,0,1,0,0,0,5897.480679
1,0,1,1,1,0,0,0,0,0,1,0,6175.832114
1,1,0,1,1,1,1,0,1,0,1,1,6277.545967
0,0,0,0,1,1,1,0,0,0,1,0,6339.601147
0,1,0,0,1,1,0,1,1,0,0,0,5422.646982
0,1,0,0,0,1,1,0,1,0,0,0,5318.331264
0,0,0,1,1,1,0,1,0,0,0,1,4696.683851
0,0,1,1,0,1,0,0,1,0,0,0,6180.701125
0,0,1,0,0,0,1,0,0,0,1,0,6153.937297
0,1,1,0,1,1,1,1,0,1,1,1,5180.245459
0,0,0,0,1,1,1,1,0,0,0,1,4610.018066
1,1,0,1,1,1,1,1,1,0,1,1,6246.940881
0,1,0,0,0,1,0,0,1,1,1,0,5970.386278
1,1,0,1,1,1,0,0,1,0,1,0,6605.855412
0,0,0,0,1,1,0,0,0,0,1,1,5341.756379
0,0,1,0,0,1,1,1,0,0,1,1,5518.35161
0,0,0,1,1,1,1,1,0,0,0,1,6004.311688
0,0,0,0,1,1,1,0,1,0,0,1,6484.077095
0,0,0,0,1,1,0,0,0,0,1,1,6417.345247
0,0,1,1,0,1,1,0,1,0,1,1,5099.333841
0,0,0,0,0,1,1,0,1,1,0,0,5747.925597
0,0,1,0,1,1,1,0,1,1,0,1,6069.26126
0,0,1,0,1,1,1,1,0,0,1,0,5514.722604
0,1,0,0,1,1,0,0,1,1,0,1,5169.811527
0,0,1,1,0,1,1,1,0,0,1,1,5089.309759
0,0,1,0,1,1,0,1,0,0,1,0,5557.902015
0,0,0,1,0,1,0,1,0,0,1,0,5547.914544
0,0,0,0,1,1,0,0,0,1,0,0,4458.339586
0,0,0,1,0,1,1,0,1,0,1,0,5756.010952
0,0,1,0,0,1,0,1,1,0,1,1,4678.84382
0,0,0,0,1,1,1,0,0,0,0,1,4986.700367
0,0,1,0,1,0,0,0,1,1,1,1,5932.680423
0,0,1,1,1,1,1,0,0,1,0,1,6433.080677
0,0,0,1,1,1,0,1,1,0,0,0,4657.315652
0,0,0,0,0,1,1,0,0,0,1,1,6074.125643
0,0,1,1,0,1,1,0,0,1,1,0,5407.07316
0,0,0,0,0,1,1,0,0,1,1,1,5432.427022
1,0,1,1,1,1,1,0,1,1,0,1,5418.636172
0,0,1,1,1,0,1,0,1,0,1,1,6305.471651
0,0,0,1,1,1,0,1,0,0,0,1,5005.866114
0,0,1,0,0,1,1,0,1,0,0,1,4787.756156
0,0,1,1,0,1,1,0,1,0,0,1,5101.277891
0,0,0,1,1,1,1,0,1,0,0,0,5978.652711
0,1,1,1,0,1,0,1,0,0,0,1,5147.718209
0,1,0,0,1,1,0,0,0,0,0,1,5712.51151
0,0,0,1,0,1,1,0,0,0,1,0,6645.186507
0,0,0,1,1,1,1,1,1,0,0,0,5147.808018
0,1,0,0,0,1,0,0,1,1,0,0,5163.3129
0,0,0,0,0,1,1,1,0,0,1,1,6324.792407
0,0,1,0,0,1,0,1,1,1,1,1,5426.315112
0,1,1,0,1,1,0,1,0,0,1,0,4763.445879
0,0,0,1,1,1,0,0,0,0,0,1,5833.458374
0,0,0,0,1,1,1,1,0,0,0,1,4767.934082
0,0,0,1,1,1,0,1,0,0,1,0,4927.749239
0,0,0,0,1,1,1,1,0,0,0,1,6074.8746
0,0,0,0,0,1,1,1,0,0,0,0,5837.262258
0,0,1,1,0,1,1,1,0,1,1,0,6192.63762
0,0,0,1,1,1,0,0,1,0,0,1,6055.261009
0,1,1,1,1,1,1,0,0,0,1,0,6511.608523
0,1,1,1,0,1,0,1,0,1,1,0,5807.811165
0,0,0,0,0,1,1,0,0,1,0,0,3789.797735
0,0,0,1,0,1,0,1,1,1,0,0,6093.659885
1,0,0,1,1,1,0,0,1,0,0,0,4761.06852
0,0,1,0,0,1,0,1,0,0,0,1,5834.963129
0,0,0,1,1,1,1,0,1,1,1,1,6705.630348
0,0,1,0,1,1,0,0,1,0,0,0,5801.206123
0,1,0,1,1,1,0,1,1,1,1,1,5887.870657
0,0,0,1,1,1,0,0,1,0,0,1,5532.984193
0,1,1,0,1,1,1,1,0,0,1,1,6564.863417
0,0,1,0,1,1,0,0,0,0,1,0,6534.389245
0,0,0,1,1,1,0,0,1,0,0,0,6330.802447
0,0,0,0,1,1,1,1,0,0,1,0,6071.169112
0,0,0,1,0,0,1,0,1,0,1,0,6411.520424
0,1,0,0,0,0,0,1,0,1,1,0,5168.726317
0,0,0,1,0,0,0,0,1,0,0,1,5649.428932
0,0,1,0,1,1,1,0,1,0,0,1,4549.43734
0,0,0,0,0,1,1,1,0,0,0,1,5719.69414
1,1,0,1,1,1,0,0,0,1,1,1,6090.318161
0,0,0,0,1,1,0,1,0,0,0,1,5305.771174
0,1,0,0,1,1,0,0,0,0,1,1,6081.603462
0,0,0,1,1,1,0,0,1,1,0,1,6355.992915
0,0,0,0,1,1,0,1,0,1,1,0,6338.594614
0,0,1,1,0,1,1,0,1,1,1,1,5661.364423
0,1,1,1,1,1,0,0,0,0,0,1,4750.441086
0,1,0,0,0,0,0,0,0,0,1,1,6075.221267
0,0,1,1,1,1,0,0,1,1,1,1,6282.975764
0,0,1,1,0,1,0,0,0,1,0,0,6613.783896
0,0,1,0,0,1,1,0,0,0,0,0,5757.088887
0,0,0,0,0,1,0,1,1,0,0,1,5690.433807
0,0,1,1,0,1,0,0,0,1,0,0,4337.149997
0,0,0,0,1,1,0,0,0,0,0,1,5432.940887
0,0,1,1,0,1,0,0,1,0,0,1,6068.222536
0,1,1,1,0,1,1,1,0,0,1,1,4249.716645
0,0,0,0,0,1,1,0,0,0,0,0,5950.933762
1,0,0,1,1,1,1,0,0,0,0,0,5394.514435
0,0,0,0,0,1,1,0,1,0,1,0,5055.502095
0,0,1,0,1,0,0,0,1,1,0,1,3569.479648
0,0,0,1,0,1,0,0,1,0,0,0,6529.773925
0,0,0,1,0,0,1,0,0,0,0,1,4975.669515
0,0,1,1,0,0,0,0,0,1,0,0,5839.250864
0,1,1,0,1,1,0,0,0,0,0,1,3376.351709
0,0,0,0,1,1,1,0,0,0,0,0,6335.387515
0,0,1,0,0,1,1,0,0,0,0,0,4974.114415
0,0,1,1,0,1,1,0,1,0,0,1,5360.346274
1,0,0,1,1,1,1,0,0,1,1,0,6196.784339
0,0,0,0,0,1,1,0,1,0,1,1,5081.314229
0,0,1,1,1,1,0,0,1,0,0,0,6535.516989
0,0,0,1,1,1,0,0,1,1,0,1,6391.040605
1,0,0,1,1,1,1,1,1,1,1,1,5214.288823
0,0,1,0,1,1,1,0,0,0,0,0,4537.352503
0,0,0,1,0,1,1,1,0,0,0,1,5815.077393
0,0,0,0,0,1,0,0,1,1,0,0,5901.736855
0,0,1,0,0,1,1,0,1,1,1,1,4958.925244
0,0,1,1,0,1,1,0,1,1,0,0,3891.731564
0,0,0,0,1,1,0,1,0,1,0,1,6374.14986
0,0,0,1,1,1,1,0,1,0,1,0,6499.362155
0,0,0,1,0,0,0,1,1,1,1,1,4642.465727
0,0,0,0,0,1,1,0,0,1,1,1,5509.232295
0,0,0,0,0,1,0,0,1,1,1,1,6235.066316
0,0,0,0,1,1,1,0,1,0,0,1,5452.509295
0,0,0,1,0,1,1,0,0,0,1,1,5465.291356
0,0,0,0,0,1,1,0,0,0,0,1,5222.447526
0,0,1,0,1,1,0,1,0,0,1,1,4663.249156
0,0,0,0,1,1,1,0,0,0,0,1,5714.242038
0,0,0,1,0,1,0,1,0,0,1,1,6483.348101
0,0,0,1,0,1,0,1,0,0,0,0,5874.0733
0,1,0,1,0,1,1,1,0,0,1,0,5739.667361
0,0,1,0,1,1,1,0,1,0,0,1,4373.931443
0,0,1,0,0,0,1,0,0,0,1,0,5653.877056
1,0,0,1,1,1,1,1,1,0,0,1,5500.10857
1,0,0,1,1,1,0,0,1,1,1,1,6078.532596
0,0,1,1,1,1,1,0,0,1,1,1,4016.522653
0,0,0,0,0,1,0,1,1,0,0,1,5953.601251
0,0,0,1,0,1,1,0,0,1,0,1,4708.151617
0,1,1,0,0,1,1,0,0,0,0,1,6271.997377
0,0,0,0,0,1,0,0,0,0,0,0,4309.391711
0,0,1,1,0,1,0,1,1,0,1,1,3495.239613
0,0,0,0,0,1,1,1,1,1,1,1,6211.784273
0,0,1,0,1,1,1,0,0,0,0,1,5180.761441
0,0,0,1,1,1,1,0,0,1,1,0,6595.253777
0,0,0,0,0,0,0,1,0,1,1,1,3692.139265
0,0,1,1,0,1,1,0,0,0,0,0,5425.114173
1,0,0,1,1,1,1,1,0,1,1,0,4420.771386
0,0,1,0,0,1,0,0,1,1,0,1,4852.53915
1,1,1,1,1,1,0,0,0,0,0,0,5512.145017
0,0,0,0,1,1,1,1,0,0,0,1,5640.561409
0,0,0,0,0,1,0,0,0,0,1,1,5869.378889
0,0,1,1,0,0,0,0,0,0,0,1,3270.009915
0,1,1,0,1,1,0,1,0,0,1,1,5833.372426
0,0,1,0,0,1,0,0,0,0,1,1,4688.00861
0,0,0,0,1,1,1,0,1,1,1,1,5689.315894
1,0,1,1,1,1,1,1,1,0,1,0,5645.707551
0,1,0,1,0,1,1,0,0,1,0,0,5583.623978
0,1,1,1,0,1,1,1,0,0,0,0,6753.968051
0,0,1,1,0,1,0,0,1,1,1,1,6263.757352
0,0,1,1,1,0,1,0,0,1,0,1,6140.647609
0,0,1,1,1,1,0,0,1,0,1,0,5313.315024
0,0,0,0,1,1,0,1,0,1,1,0,5804.098375
0,0,1,0,1,1,0,1,1,1,1,1,5570.11497
0,0,0,0,0,1,0,1,0,1,1,0,6025.459819
0,0,0,0,1,1,1,0,1,0,0,0,4977.596828
0,0,1,0,1,1,0,0,0,0,1,0,5630.968528
0,1,0,1,1,1,1,0,1,0,1,1,6055.20888
0,0,0,1,0,0,1,0,0,0,0,1,5430.887513
0,0,0,0,0,1,1,1,0,0,1,1,3561.612414
0,1,1,1,1,1,0,0,0,1,0,0,6687.67953
0,0,0,1,1,1,0,0,0,0,0,1,5441.578168
0,1,0,1,1,1,1,0,1,0,1,1,5694.030993
0,0,0,0,1,1,1,0,0,0,0,0,5087.470766
0,0,0,0,1,1,0,1,0,0,1,1,5245.350989
0,1,0,0,1,1,1,0,1,0,1,0,5588.162385
0,1,0,1,1,1,0,1,1,1,1,1,6419.956581
0,0,1,0,0,1,0,0,1,0,1,1,3830.124693
0,1,0,1,1,1,1,0,0,1,0,1,6832.868436
0,0,1,1,1,1,0,0,0,0,1,1,5931.491211
0,0,1,1,1,1,1,1,0,1,0,0,5205.119963
0,0,1,1,0,1,1,1,0,0,1,0,4395.076801
0,0,0,0,0,1,0,0,0,0,1,1,4859.940299
0,0,0,0,0,1,1,0,1,0,0,1,5231.943657
0,0,0,0,1,1,1,1,0,0,0,1,5978.10151
0,0,0,1,0,1,0,0,1,0,1,1,5547.79964
0,0,1,1,1,1,0,1,0,0,0,1,5069.704766
0,0,1,0,0,1,1,1,0,0,0,0,3968.64853
0,0,1,0,0,1,1,0,1,1,0,0,4996.932332
0,0,1,1,0,0,0,0,1,0,1,1,5586.884248
0,0,1,0,1,1,0,0,0,1,0,0,6584.194557
0,0,0,1,1,1,0,1,0,0,0,0,4554.912177
1,0,0,1,1,0,1,0,1,0,1,1,5746.521769
0,0,0,0,1,1,0,0,1,1,0,0,5562.080707
0,1,1,0,0,1,0,0,1,1,0,1,6107.912748
0,0,0,0,0,1,0,0,0,1,1,0,3784.619457
0,0,0,0,1,1,0,1,1,1,1,1,5324.687949
0,0,1,0,1,0,1,1,0,0,0,0,5548.443188
0,0,0,0,1,1,1,1,1,1,1,0,6080.672336
0,0,0,1,0,1,0,0,1,1,0,1,6161.795039
0,0,0,1,0,1,0,1,0,1,0,1,3961.965984
0,0,1,1,0,1,0,0,0,1,0,0,4641.841664
0,0,1,1,0,1,0,0,0,0,0,0,4740.544814
0,0,0,1,0,1,1,0,0,0,1,1,5852.299578
0,0,0,0,1,1,1,1,1,0,1,0,6625.807498
0,0,1,0,1,0,0,0,0,1,1,0,3717.758451
0,0,0,0,0,1,0,1,1,0,0,0,5661.862374
0,0,0,0,1,1,0,1,0,0,1,1,5350.055146
0,0,0,0,1,1,1,0,1,0,1,1,5638.438682
1,0,0,1,1,0,1,0,0,1,1,0,4224.921196
0,0,0,0,1,1,1,0,1,1,0,0,5341.089808
0,0,1,0,0,1,1,0,1,1,1,1,4129.863047
0,0,0,1,1,1,0,1,0,0,0,0,4728.350252
1,0,1,1,1,1,0,0,1,1,0,0,3729.770527
0,0,0,0,1,1,1,0,1,0,0,1,6280.352244
0,0,1,1,1,1,1,0,0,1,0,0,6572.01585
0,0,1,0,0,1,0,0,0,1,0,0,6053.109934
