Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year
0,1,1,1,1,1,1,0,0,0,0,1,252.624,6259.78278
0,0,1,1,1,1,1,0,0,1,0,0,235.1417,6543.668076
0,0,0,0,0,1,1,0,1,1,0,1,140.0013,5220.997715
0,0,0,0,0,1,1,1,1,1,1,1,162.497,5655.286153
0,0,1,1,0,1,0,0,0,1,0,0,119.9897,5259.588349
0,0,0,1,0,1,1,0,1,1,0,1,164.9853,6656.287
0,0,0,1,1,1,1,1,1,0,0,1,252.6378,5473.581033
0,1,0,1,0,1,0,0,1,1,1,1,174.9755,6061.845625
0,0,1,1,1,1,1,1,1,0,0,1,265.147,5999.064003
0,0,0,0,0,1,0,1,0,0,1,0,114.9509,6174.314028
1,0,1,1,1,1,1,0,0,1,1,1,277.6375,5552.256288
0,0,0,1,0,1,0,0,1,0,1,1,152.4579,6309.663687
0,0,0,0,1,1,1,0,0,0,1,1,182.4433,6532.644086
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,6280.766215
0,0,0,0,0,1,0,0,1,0,1,0,127.4738,5381.978758
0,0,0,0,1,1,1,0,0,1,0,0,162.4653,6839.025934
0,0,0,0,1,1,0,0,0,0,1,0,137.4616,4170.178568
0,0,0,0,1,1,0,0,0,0,1,1,169.9378,5333.699374
0,0,0,1,0,1,0,0,1,1,1,0,154.9755,5713.631544
0,0,0,1,0,1,0,0,1,0,0,0,129.9621,6589.069717
0,0,0,1,1,1,1,0,0,0,1,0,262.6106,6516.704569
0,0,1,0,0,1,1,0,1,0,1,1,192.4885,5714.467771
0,0,0,1,1,1,0,0,0,0,1,1,210.1051,6174.837293
0,0,0,0,1,1,0,0,1,1,1,0,184.9785,5329.313105
0,0,0,1,1,1,0,0,1,0,0,0,200.1323,6154.993798
0,0,1,0,1,0,0,0,1,1,1,0,165.0113,5676.643658
0,0,0,0,1,1,0,1,0,0,1,1,169.9378,5626.093885
0,0,0,0,0,1,1,1,1,1,1,1,162.497,6637.249892
0,0,0,0,0,1,1,0,0,0,0,1,112.4844,3347.326138
0,0,0,0,1,1,1,1,0,0,0,1,159.9476,6234.113968
0,0,0,1,0,1,0,0,1,1,1,1,174.9755,5075.816829
0,0,1,1,0,1,1,0,1,0,0,1,194.9768,3572.738241
0,0,0,1,0,1,0,0,0,0,0,1,104.9629,5934.090437
0,0,1,0,0,1,0,0,0,1,0,1,107.482,6076.755109
0,0,1,0,1,1,1,1,0,1,0,0,162.4982,5809.15662
0,0,1,1,1,1,0,0,1,1,0,1,202.6829,4740.002962
0,0,0,0,1,1,0,1,1,1,0,0,142.4827,5291.716803
0,1,0,0,1,1,0,0,1,0,0,0,139.965,6619.456202
0,1,0,0,0,1,1,0,0,1,0,1,127.4783,6098.579126
0,1,0,0,1,1,0,1,1,1,1,0,184.9785,5731.179041
0,0,1,1,0,1,1,0,0,0,0,1,162.4538,6262.462856
0,0,0,0,0,1,0,1,0,1,0,0,94.97283,5758.399584
0,0,1,0,1,1,0,1,0,1,1,0,164.9647,5895.135365
0,0,1,1,1,1,0,0,0,0,1,1,242.6143,5728.24521
0,0,0,1,1,1,1,0,1,0,1,0,275.1336,6307.538056
0,0,0,0,0,1,1,0,1,1,0,0,127.525,4355.447904
0,0,1,1,0,1,0,0,0,0,0,1,129.9483,4944.584376
0,0,1,0,1,1,0,1,0,1,0,1,162.4689,4780.816747
0,0,0,1,0,1,0,1,1,1,1,0,174.9755,6343.939228
0,0,0,0,1,1,1,0,0,0,0,0,147.4713,4615.447586
0,0,1,0,0,0,0,0,1,0,0,1,105.011,6024.865758
0,0,0,0,0,0,1,0,0,1,1,1,149.9741,6498.14477
0,0,1,0,1,1,1,0,1,0,0,1,204.9797,4167.667908
0,0,0,0,1,1,0,0,0,0,1,0,169.9378,5056.498128
0,0,1,0,1,1,1,0,0,0,0,1,192.4567,4972.468459
0,0,1,0,1,1,0,0,0,0,0,0,159.9512,4116.511731
0,0,0,1,1,1,0,1,1,1,1,1,245.1457,4759.907327
0,0,0,0,0,1,0,0,1,1,0,1,127.4958,5132.685447
0,0,1,1,0,1,0,0,0,0,1,1,172.4441,5084.889707
0,0,0,0,1,1,0,0,0,0,1,1,149.9378,4480.306619
0,0,0,0,1,1,1,1,1,0,1,0,214.9663,5550.321643
0,0,1,1,1,1,0,0,0,0,1,0,210.138,6071.79498
0,0,1,1,1,1,1,1,1,0,1,0,287.6427,5345.046858
0,0,1,0,1,1,0,0,1,0,0,1,139.9979,4957.435146
0,0,1,1,1,1,1,0,0,0,0,1,232.624,6002.578168
0,1,0,1,0,1,0,1,0,0,1,0,159.9349,5893.622644
0,1,0,1,0,1,0,1,0,1,0,1,119.9568,4934.319062
0,0,0,1,1,1,0,0,0,0,0,0,207.6094,4443.076355
0,0,0,0,1,1,0,1,0,0,1,0,149.9378,4956.677539
0,0,0,1,0,1,0,0,1,0,1,1,152.4579,6706.905363
0,0,1,1,1,1,0,0,0,1,1,1,225.132,5385.589638
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,5662.268037
0,0,1,1,1,1,1,0,0,0,0,1,220.1478,5747.654271
0,0,1,0,0,1,1,0,0,1,1,1,182.4833,5087.557363
0,0,1,1,0,1,1,1,0,0,1,0,172.4733,5284.511287
0,0,0,1,0,1,0,0,1,0,0,1,129.9621,5102.051113
0,0,1,0,0,1,0,0,0,0,1,1,114.9838,4880.587184
0,0,0,1,0,1,0,1,0,1,1,1,162.4526,5612.009142
0,0,0,0,0,1,0,0,0,0,1,1,134.9509,4796.464221
0,1,0,1,0,1,1,0,1,1,0,0,164.9853,5390.477473
0,0,0,1,0,0,0,0,1,0,0,0,129.9621,4984.78563
0,0,1,0,0,1,0,1,1,0,0,1,105.011,4301.135534
0,1,0,0,1,1,1,0,0,0,0,1,159.9476,5645.623244
0,0,1,0,1,1,0,1,0,0,0,1,159.9512,5614.790593
0,0,0,0,0,1,1,0,1,1,1,0,162.497,5088.812303
0,0,0,1,0,1,0,0,1,0,0,0,129.9621,5524.916473
0,1,0,1,0,1,1,1,1,1,1,0,207.4811,6486.342263
0,0,0,0,1,1,1,0,0,0,0,1,179.9476,4799.331248
0,0,0,1,1,1,0,1,1,0,0,1,220.1323,4203.265113
0,0,0,1,1,1,0,0,0,0,1,1,197.6288,6337.777813
0,0,1,1,0,1,0,0,1,0,0,0,162.4713,5924.499555
0,1,1,1,0,1,0,0,1,1,0,0,132.5127,5659.754528
0,0,0,1,0,1,0,0,0,0,1,1,139.9349,5813.907009
0,0,0,0,1,1,1,1,1,0,0,1,192.4705,5890.196741
0,0,1,1,0,1,0,1,1,1,1,1,167.4847,5736.40115
0,0,0,1,0,1,0,0,0,1,1,1,129.9763,5194.999763
0,1,1,0,0,1,1,1,0,0,0,1,137.4698,6230.059428
0,0,0,0,1,1,0,0,0,1,0,0,149.9598,5600.167567
0,1,1,1,1,1,1,1,1,1,0,1,235.1884,4951.211643
0,1,1,1,0,0,1,0,0,1,0,1,164.9715,5651.302353
0,1,1,0,1,1,1,0,0,1,1,1,184.9939,5397.665839
0,0,1,0,1,1,0,0,0,0,1,0,182.447,5193.997651
0,0,1,1,1,1,1,0,0,0,0,0,232.624,6578.562564
0,0,0,0,0,1,1,0,0,0,0,1,144.9607,4643.404934
0,0,0,1,0,1,0,0,1,0,0,0,149.9621,5897.480679
1,0,1,1,1,0,0,0,0,0,1,0,242.6143,6175.832114
1,1,0,1,1,1,1,0,1,0,1,1,275.1336,6277.545967
0,0,0,0,1,1,1,0,0,0,1,0,202.4433,6339.601147
0,1,0,0,1,1,0,1,1,0,0,0,127.4887,5422.646982
0,1,0,0,0,1,1,0,1,0,0,0,137.4836,5318.331264
0,0,0,1,1,1,0,1,0,0,0,1,175.1331,4696.683851
0,0,1,1,0,1,0,0,1,0,0,0,129.995,6180.701125
0,0,1,0,0,0,1,0,0,0,1,0,179.9656,6153.937297
0,1,1,0,1,1,1,1,0,1,1,1,197.4702,5180.245459
0,0,0,0,1,1,1,1,0,0,0,1,147.4713,4610.018066
1,1,0,1,1,1,1,1,1,0,1,1,275.1336,6246.940881
0,1,0,0,0,1,0,0,1,1,1,0,117.5152,5970.386278
1,1,0,1,1,1,0,0,1,0,1,0,222.6281,6605.855412
0,0,0,0,1,1,0,0,0,0,1,1,169.9378,5341.756379
0,0,1,0,0,1,1,1,0,0,1,1,147.4893,5518.35161
0,0,0,1,1,1,1,1,0,0,0,1,220.1149,6004.311688
0,0,0,0,1,1,1,0,1,0,0,1,172.4705,6484.077095
0,0,0,0,1,1,0,0,0,0,1,1,149.9378,6417.345247
0,0,1,1,0,1,1,0,1,0,1,1,217.4725,5099.333841
0,0,0,0,0,1,1,0,1,1,0,0,140.0013,5747.925597
0,0,1,0,1,1,1,0,1,1,0,1,187.4974,6069.26126
0,0,1,0,1,1,1,1,0,0,1,0,214.9525,5514.722604
0,1,0,0,1,1,0,0,1,1,0,1,142.4827,5169.811527
0,0,1,1,0,1,1,1,0,0,1,1,204.9496,5089.309759
0,0,1,0,1,1,0,1,0,0,1,0,162.447,5557.902015
0,0,0,1,0,1,0,1,0,0,1,0,159.9349,5547.914544
0,0,0,0,1,1,0,0,0,1,0,0,149.9598,4458.339586
0,0,0,1,0,1,1,0,1,0,1,0,204.9634,5756.010952
0,0,1,0,0,1,0,1,1,0,1,1,139.983,4678.84382
0,0,0,0,1,1,1,0,0,0,0,1,179.9476,4986.700367
0,0,1,0,1,0,0,0,1,1,1,1,197.4876,5932.680423
0,0,1,1,1,1,1,0,0,1,0,1,222.6654,6433.080677
0,0,0,1,1,1,0,1,1,0,0,0,220.1323,4657.315652
0,0,0,0,0,1,1,0,0,0,1,1,147.4564,6074.125643
0,0,1,1,0,1,1,0,0,1,1,0,207.4673,5407.07316
0,0,0,0,0,1,1,0,0,1,1,1,169.9741,5432.427022
1,0,1,1,1,1,1,0,1,1,0,1,247.6647,5418.636172
0,0,1,1,1,0,1,0,1,0,1,1,255.1665,6305.471651
0,0,0,1,1,1,0,1,0,0,0,1,207.6094,5005.866114
0,0,1,0,0,1,1,0,1,0,0,1,137.5165,4787.756156
0,0,1,1,0,1,1,0,1,0,0,1,162.5005,5101.277891
0,0,0,1,1,1,1,0,1,0,0,0,252.6378,5978.652711
0,1,1,1,0,1,0,1,0,0,0,1,117.472,5147.718209
0,1,0,0,1,1,0,0,0,0,0,1,147.4421,5712.51151
0,0,0,1,0,1,1,0,0,0,1,0,172.4404,6645.186507
0,0,0,1,1,1,1,1,1,0,0,0,220.1615,5147.808018
0,1,0,0,0,1,0,0,1,1,0,0,127.4958,5163.3129
0,0,0,0,0,1,1,1,0,0,1,1,147.4564,6324.792407
0,0,1,0,0,1,0,1,1,1,1,1,162.5007,5426.315112
0,1,1,0,1,1,0,1,0,0,1,0,162.447,4763.445879
0,0,0,1,1,1,0,0,0,0,0,1,187.6094,5833.458374
0,0,0,0,1,1,1,1,0,0,0,1,147.4713,4767.934082
0,0,0,1,1,1,0,1,0,0,1,0,197.6288,4927.749239
0,0,0,0,1,1,1,1,0,0,0,1,179.9476,6074.8746
0,0,0,0,0,1,1,1,0,0,0,0,144.9607,5837.262258
0,0,1,1,0,1,1,1,0,1,1,0,174.991,6192.63762
0,0,0,1,1,1,0,0,1,0,0,1,220.1323,6055.261009
0,1,1,1,1,1,1,0,0,0,1,0,255.1198,6511.608523
0,1,1,1,0,1,0,1,0,1,1,0,174.9618,5807.811165
0,0,0,0,0,1,1,0,0,1,0,0,115.0021,3789.797735
0,0,0,1,0,1,0,1,1,1,0,0,132.4798,6093.659885
1,0,0,1,1,1,0,0,1,0,0,0,200.1323,4761.06852
0,0,1,0,0,1,0,1,0,0,0,1,124.9643,5834.963129
0,0,0,1,1,1,1,0,1,1,1,1,277.6513,6705.630348
0,0,1,0,1,1,0,0,1,0,0,0,172.4742,5801.206123
0,1,0,1,1,1,0,1,1,1,1,1,245.1457,5887.870657
0,0,0,1,1,1,0,0,1,0,0,1,220.1323,5532.984193
0,1,1,0,1,1,1,1,0,0,1,1,194.9525,6564.863417
0,0,1,0,1,1,0,0,0,0,1,0,162.447,6534.389245
0,0,0,1,1,1,0,0,1,0,0,0,200.1323,6330.802447
0,0,0,0,1,1,1,1,0,0,1,0,202.4433,6071.169112
0,0,0,1,0,0,1,0,1,0,1,0,184.9634,6411.520424
0,1,0,0,0,0,0,1,0,1,1,0,137.4686,5168.726317
0,0,0,1,0,0,0,0,1,0,0,1,117.4858,5649.428932
0,0,1,0,1,1,1,0,1,0,0,1,204.9797,4549.43734
0,0,0,0,0,1,1,1,0,0,0,1,144.9607,5719.69414
1,1,0,1,1,1,0,0,0,1,1,1,212.6228,6090.318161
0,0,0,0,1,1,0,1,0,0,0,1,147.4421,5305.771174
0,1,0,0,1,1,0,0,0,0,1,1,149.9378,6081.603462
0,0,0,1,1,1,0,0,1,1,0,1,222.65,6355.992915
0,0,0,0,1,1,0,1,0,1,1,0,152.4555,6338.594614
0,0,1,1,0,1,1,0,1,1,1,1,219.9902,5661.364423
0,1,1,1,1,1,0,0,0,0,0,1,220.1185,4750.441086
0,1,0,0,0,0,0,0,0,0,1,1,114.9509,6075.221267
0,0,1,1,1,1,0,0,1,1,1,1,257.6549,6282.975764
0,0,1,1,0,1,0,0,0,1,0,0,132.466,6613.783896
0,0,1,0,0,1,1,0,0,0,0,0,157.4698,5757.088887
0,0,0,0,0,1,0,1,1,0,0,1,124.9781,5690.433807
0,0,1,1,0,1,0,0,0,1,0,0,152.466,4337.149997
0,0,0,0,1,1,0,0,0,0,0,1,147.4421,5432.940887
0,0,1,1,0,1,0,0,1,0,0,1,142.4713,6068.222536
0,1,1,1,0,1,1,1,0,0,1,1,172.4733,4249.716645
0,0,0,0,0,1,1,0,0,0,0,0,124.9607,5950.933762
1,0,0,1,1,1,1,0,0,0,0,0,240.1149,5394.514435
0,0,0,0,0,1,1,0,1,0,1,0,159.9794,5055.502095
0,0,1,0,1,0,0,0,1,1,0,1,174.9919,3569.479648
0,0,0,1,0,1,0,0,1,0,0,0,129.9621,6529.773925
0,0,0,1,0,0,1,0,0,0,0,1,169.9447,4975.669515
0,0,1,1,0,0,0,0,0,1,0,0,152.466,5839.250864
0,1,1,0,1,1,0,0,0,0,0,1,159.9512,3376.351709
0,0,0,0,1,1,1,0,0,0,0,0,159.9476,6335.387515
0,0,1,0,0,1,1,0,0,0,0,0,137.4698,4974.114415
0,0,1,1,0,1,1,0,1,0,0,1,174.9768,5360.346274
1,0,0,1,1,1,1,0,0,1,1,0,245.1283,6196.784339
0,0,0,0,0,1,1,0,1,0,1,1,147.5031,5081.314229
0,0,1,1,1,1,0,0,1,0,0,0,232.6415,6535.516989
0,0,0,1,1,1,0,0,1,1,0,1,190.1737,6391.040605
1,0,0,1,1,1,1,1,1,1,1,1,245.175,5214.288823
0,0,1,0,1,1,1,0,0,0,0,0,192.4567,4537.352503
0,0,0,1,0,1,1,1,0,0,0,1,169.9447,5815.077393
0,0,0,0,0,1,0,0,1,1,0,0,127.4958,5901.736855
0,0,1,0,0,1,1,0,1,1,1,1,162.5299,4958.925244
0,0,1,1,0,1,1,0,1,1,0,0,165.0182,3891.731564
0,0,0,0,1,1,0,1,0,1,0,1,129.9598,6374.14986
0,0,0,1,1,1,1,0,1,0,1,0,275.1336,6499.362155
0,0,0,1,0,0,0,1,1,1,1,1,174.9755,4642.465727
0,0,0,0,0,1,1,0,0,1,1,1,149.9741,5509.232295
0,0,0,0,0,1,0,0,1,1,1,1,129.9915,6235.066316
0,0,0,0,1,1,1,0,1,0,0,1,159.9942,5452.509295
0,0,0,1,0,1,1,0,0,0,1,1,159.9642,5465.291356
0,0,0,0,0,1,1,0,0,0,0,1,124.9607,5222.447526
0,0,1,0,1,1,0,1,0,0,1,1,149.9707,4663.249156
0,0,0,0,1,1,1,0,0,0,0,1,179.9476,5714.242038
0,0,0,1,0,1,0,1,0,0,1,1,139.9349,6483.348101
0,0,0,1,0,1,0,1,0,0,0,0,137.4392,5874.0733
0,1,0,1,0,1,1,1,0,0,1,0,159.9642,5739.667361
0,0,1,0,1,1,1,0,1,0,0,1,204.9797,4373.931443
0,0,1,0,0,0,1,0,0,0,1,0,179.9656,5653.877056
1,0,0,1,1,1,1,1,1,0,0,1,252.6378,5500.10857
1,0,0,1,1,1,0,0,1,1,1,1,225.1457,6078.532596
0,0,1,1,1,1,1,0,0,1,1,1,245.1612,4016.522653
0,0,0,0,0,1,0,1,1,0,0,1,92.5018,5953.601251
0,0,0,1,0,1,1,0,0,1,0,1,139.9861,4708.151617
0,1,1,0,0,1,1,0,0,0,0,1,137.4698,6271.997377
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,4309.391711
0,0,1,1,0,1,0,1,1,0,1,1,184.967,3495.239613
0,0,0,0,0,1,1,1,1,1,1,1,162.497,6211.784273
0,0,1,0,1,1,1,0,0,0,0,1,172.4567,5180.761441
0,0,0,1,1,1,1,0,0,1,1,0,232.652,6595.253777
0,0,0,0,0,0,0,1,0,1,1,1,104.9923,3692.139265
0,0,1,1,0,1,1,0,0,0,0,0,149.9776,5425.114173
1,0,0,1,1,1,1,1,0,1,1,0,245.1283,4420.771386
0,0,1,0,0,1,0,0,1,1,0,1,140.0049,4852.53915
1,1,1,1,1,1,0,0,0,0,0,0,200.1185,5512.145017
0,0,0,0,1,1,1,1,0,0,0,1,147.4713,5640.561409
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,5869.378889
0,0,1,1,0,0,0,0,0,0,0,1,117.472,3270.009915
0,1,1,0,1,1,0,1,0,0,1,1,182.447,5833.372426
0,0,1,0,0,1,0,0,0,0,1,1,127.4601,4688.00861
0,0,0,0,1,1,1,0,1,1,1,1,217.484,5689.315894
1,0,1,1,1,1,1,1,1,0,1,0,267.6427,5645.707551
0,1,0,1,0,1,1,0,0,1,0,0,152.4624,5583.623978
0,1,1,1,0,1,1,1,0,0,0,0,162.4538,6753.968051
0,0,1,1,0,1,0,0,1,1,1,1,187.4847,6263.757352
0,0,1,1,1,0,1,0,0,1,0,1,255.1417,6140.647609
0,0,1,1,1,1,0,0,1,0,1,0,235.1372,5313.315024
0,0,0,0,1,1,0,1,0,1,1,0,172.4555,5804.098375
0,0,1,0,1,1,0,1,1,1,1,1,197.4876,5570.11497
0,0,0,0,0,1,0,1,0,1,1,0,117.4686,6025.459819
0,0,0,0,1,1,1,0,1,0,0,0,172.4705,4977.596828
0,0,1,0,1,1,0,0,0,0,1,0,162.447,5630.968528
0,1,0,1,1,1,1,0,1,0,1,1,275.1336,6055.20888
0,0,0,1,0,0,1,0,0,0,0,1,169.9447,5430.887513
0,0,0,0,0,1,1,1,0,0,1,1,134.9801,3561.612414
0,1,1,1,1,1,0,0,0,1,0,0,222.6362,6687.67953
0,0,0,1,1,1,0,0,0,0,0,1,207.6094,5441.578168
0,1,0,1,1,1,1,0,1,0,1,1,275.1336,5694.030993
0,0,0,0,1,1,1,0,0,0,0,0,179.9476,5087.470766
0,0,0,0,1,1,0,1,0,0,1,1,137.4616,5245.350989
0,1,0,0,1,1,1,0,1,0,1,0,214.9663,5588.162385
0,1,0,1,1,1,0,1,1,1,1,1,245.1457,6419.956581
0,0,1,0,0,1,0,0,1,0,1,1,159.983,3830.124693
0,1,0,1,1,1,1,0,0,1,0,1,222.6326,6832.868436
0,0,1,1,1,1,0,0,0,0,1,1,210.138,5931.491211
0,0,1,1,1,1,1,1,0,1,0,0,235.1417,5205.119963
0,0,1,1,0,1,1,1,0,0,1,0,204.9496,4395.076801
0,0,0,0,0,1,0,0,0,0,1,1,102.4746,4859.940299
0,0,0,0,0,1,1,0,1,0,0,1,137.4836,5231.943657
0,0,0,0,1,1,1,1,0,0,0,1,179.9476,5978.10151
0,0,0,1,0,1,0,0,1,0,1,1,152.4579,5547.79964
0,0,1,1,1,1,0,1,0,0,0,1,220.1185,5069.704766
0,0,1,0,0,1,1,1,0,0,0,0,157.4698,3968.64853
0,0,1,0,0,1,1,0,1,1,0,0,172.5104,4996.932332
0,0,1,1,0,0,0,0,1,0,1,1,164.967,5586.884248
0,0,1,0,1,1,0,0,0,1,0,0,142.4689,6584.194557
0,0,0,1,1,1,0,1,0,0,0,0,175.1331,4554.912177
1,0,0,1,1,0,1,0,1,0,1,1,242.6573,5746.521769
0,0,0,0,1,1,0,0,1,1,0,0,142.4827,5562.080707
0,1,1,0,0,1,0,0,1,1,0,1,140.0049,6107.912748
0,0,0,0,0,1,0,0,0,1,1,0,104.9923,3784.619457
0,0,0,0,1,1,0,1,1,1,1,1,152.5022,5324.687949
0,0,1,0,1,0,1,1,0,0,0,0,172.4567,5548.443188
0,0,0,0,1,1,1,1,1,1,1,0,217.484,6080.672336
0,0,0,1,0,1,0,0,1,1,0,1,152.4798,6161.795039
0,0,0,1,0,1,0,1,0,1,0,1,119.9568,3961.965984
0,0,1,1,0,1,0,0,0,1,0,0,119.9897,4641.841664
0,0,1,1,0,1,0,0,0,0,0,0,117.472,4740.544814
0,0,0,1,0,1,1,0,0,0,1,1,192.4404,5852.299578
0,0,0,0,1,1,1,1,1,0,1,0,194.9663,6625.807498
0,0,1,0,1,0,0,0,0,1,1,0,184.9647,3717.758451
0,0,0,0,0,1,0,1,1,0,0,0,124.9781,5661.862374
0,0,0,0,1,1,0,1,0,0,1,1,149.9378,5350.055146
0,0,0,0,1,1,1,0,1,0,1,1,194.9663,5638.438682
1,0,0,1,1,0,1,0,0,1,1,0,265.1283,4224.921196
0,0,0,0,1,1,1,0,1,1,0,0,162.5119,5341.089808
0,0,1,0,0,1,1,0,1,1,1,1,175.0062,4129.863047
0,0,0,1,1,1,0,1,0,0,0,0,207.6094,4728.350252
1,0,1,1,1,1,0,0,1,1,0,0,235.1591,3729.770527
0,0,0,0,1,1,1,0,1,0,0,1,192.4705,6280.352244
0,0,1,1,1,1,1,0,0,1,0,0,255.1417,6572.01585
0,0,1,0,0,1,0,0,0,1,0,0,127.482,6053.109934
0,0,1,0,0,1,1,0,1,0,0,1,137.5165,5572.501755
0,0,1,1,1,1,0,0,0,0,0,1,187.6422,5829.765326
0,0,0,1,0,1,0,1,0,0,0,1,137.4392,5473.614497
0,0,0,0,0,1,0,1,1,0,1,1,114.9976,5574.461345
0,0,0,0,0,1,1,0,1,0,1,0,179.9794,4622.488998
0,0,0,0,1,1,1,1,0,1,1,1,204.961,6436.529978
0,0,0,1,0,1,1,0,0,0,0,0,149.9447,4958.675342
0,0,0,1,1,1,1,0,1,0,0,0,252.6378,5468.30764
0,0,0,1,1,1,0,1,1,0,1,1,222.6281,4847.023011
0,0,0,1,0,1,1,0,1,1,0,1,152.509,6081.602554
0,1,0,0,1,1,1,0,1,1,0,1,194.9882,4908.377893
0,0,0,0,0,1,1,0,1,1,0,0,160.0013,5198.878568
0,1,0,0,0,1,1,0,0,0,1,0,134.9801,4941.36404
1,0,0,1,1,1,1,0,1,1,1,0,245.175,4969.876754
0,0,0,0,0,0,0,1,0,0,0,1,112.4551,4899.165964
0,0,1,1,1,1,1,0,0,0,0,1,232.624,5067.734125
0,0,1,1,0,1,1,1,0,1,0,1,184.9715,6048.496879
0,1,1,1,0,1,1,1,0,1,0,0,164.9715,6006.148703
0,0,0,1,0,1,1,1,1,1,0,1,184.9853,5104.605923
0,0,0,0,1,1,0,0,1,1,1,1,164.9785,6294.844782
0,1,1,1,1,1,1,0,1,0,0,0,265.147,5128.476246
0,1,0,0,0,1,0,0,0,1,1,0,104.9923,4824.822478
0,0,0,1,1,1,0,0,1,0,1,1,242.6281,4764.450406
0,0,1,1,0,1,0,0,0,0,0,0,129.9483,5958.960225
0,0,0,0,1,1,1,0,0,1,1,0,204.961,4810.093397
0,0,1,1,1,1,1,0,0,0,1,0,275.1198,5053.249434
0,0,1,1,0,1,0,0,0,0,0,1,129.9483,5161.60863
1,1,0,1,1,1,0,1,0,0,1,0,210.1051,4943.554958
0,0,0,0,0,1,0,0,0,1,1,0,104.9923,6055.61999
0,0,1,1,1,1,1,0,0,1,1,1,257.6375,6284.948965
0,0,1,1,0,1,0,0,0,1,0,0,119.9897,5116.646122
0,0,1,1,0,1,0,0,0,0,0,0,149.9483,5163.277727
0,0,1,0,0,1,0,1,0,0,1,1,127.4601,6000.414945
0,0,1,1,1,1,0,1,1,0,1,1,222.6609,6471.718103
0,0,0,1,1,0,1,1,0,1,1,1,232.652,6745.439598
0,0,0,1,1,1,0,0,1,0,0,1,220.1323,6119.939852
0,0,0,0,1,1,0,0,1,0,1,0,182.4608,5745.359728
0,0,1,1,0,1,1,0,0,0,1,1,184.9496,6572.634947
0,0,0,1,0,1,1,0,0,0,0,0,169.9447,5882.516568
0,1,0,0,1,0,1,1,0,0,1,1,182.4433,6390.767295
0,0,1,1,1,1,0,1,0,1,1,1,212.6557,5445.472792
0,0,0,0,0,1,0,0,0,0,1,1,114.9509,5233.838265
1,0,0,1,1,0,1,0,1,1,0,1,235.1555,5921.839604
1,0,0,1,1,1,0,1,0,1,1,0,212.6228,4730.05387
1,0,1,1,1,1,1,0,0,1,0,0,235.1417,5583.899513
0,0,0,0,0,1,0,0,1,0,1,1,147.4738,4752.863118
0,0,0,0,1,1,0,0,0,1,0,0,117.4835,6378.988565
0,1,0,1,0,1,1,0,0,0,1,0,192.4404,5857.937007
0,0,0,0,0,1,1,0,0,0,1,1,167.4564,3643.379954
0,0,0,1,0,1,1,0,0,1,1,1,194.9581,5071.720337
0,0,1,0,1,1,1,1,0,1,1,0,217.4702,5444.825706
0,0,0,1,0,1,1,0,0,0,0,0,169.9447,4422.020076
0,0,1,1,0,0,0,0,0,0,1,1,172.4441,6101.79747
0,0,0,1,0,1,1,1,1,0,1,0,204.9634,5749.199161
1,0,1,1,1,1,0,0,1,0,1,1,255.1372,6406.812827
0,0,0,1,0,1,0,1,0,1,1,1,142.4526,5893.413959
0,0,1,0,1,1,0,0,0,1,0,0,129.9926,5640.220209
0,0,0,0,0,1,1,1,1,0,0,1,125.0073,4535.472251
0,0,0,1,0,1,0,0,0,1,0,1,139.9568,5539.851767
0,0,0,1,0,1,1,0,1,0,1,1,204.9634,4364.211589
0,0,1,1,1,1,0,0,1,0,0,1,212.6415,5702.76012
0,0,1,0,0,1,0,0,1,1,1,0,142.5007,5084.625994
0,0,0,1,0,1,1,0,0,0,0,1,169.9447,5573.580119
0,0,0,0,0,1,0,0,1,0,1,0,127.4738,5910.676012
0,0,0,0,1,1,0,0,0,0,1,1,169.9378,5953.612372
0,1,1,1,1,1,0,0,0,0,0,1,187.6422,4479.265023
0,1,0,1,0,1,0,0,0,0,0,0,104.9629,5084.758938
0,0,1,1,0,0,0,1,1,0,1,1,184.967,5758.699624
0,0,0,0,0,1,1,0,0,1,1,0,169.9741,4305.698234
0,0,0,1,1,1,0,0,0,0,1,1,230.1051,5031.554237
0,1,0,0,1,1,1,0,1,0,1,0,182.49,5998.639237
0,0,1,1,0,1,0,1,1,0,0,0,162.4713,5507.943409
0,0,0,0,0,1,1,0,0,1,0,0,147.4783,5730.642149
0,0,1,0,0,1,0,0,1,0,1,1,159.983,6059.960875
0,0,1,1,1,1,1,1,0,0,1,1,275.1198,5498.125633
0,0,1,1,1,1,0,0,0,1,0,0,202.6362,6099.843568
0,0,0,1,1,1,0,1,1,0,1,1,242.6281,6361.936513
0,0,0,0,0,1,0,0,1,1,1,0,149.9915,5447.398068
0,0,0,1,0,1,0,0,1,0,0,0,149.9621,3954.170646
0,1,1,1,0,1,1,0,1,1,0,1,197.4945,5949.914693
0,0,0,1,1,1,1,1,1,1,1,0,277.6513,5931.842515
0,0,0,1,0,0,0,0,0,0,1,1,127.4586,6136.653635
